,Stop Point_x,Activity at Point,Probability at Point,Stop Point Latitude,Stop Point Longitude,UUID,Time Spent at Stop Point_x,Time Spent at Stop Point (minutes),geometry,start_time,end_time,traj_id,duration_s,uuid,Latitude,Longitude,Min gpsacc,Mean gpsacc,Median gpsacc,Max gpsacc,Number of Lost,Stop Point_y,POI Point,POI Name,POI Type,Time Spent at Stop Point_y,transit_station
70,POINT (114.1309585 22.353039),Daily Transport,98.57699916725875,22.353039,114.1309585,112217,4912,81.86666666666666,POINT (114.1309585 22.353039),1/31/2023 11:34,1/31/2023 12:56,1/31/2023,4912,112217,22.353039,114.1309585,71.5,71.5,71.5,71.5,0,POINT (114.1309585 22.353039),POINT (114.131547 22.352986),Lai Yiu Estate Lok Yiu House,"['transit_station', 'point_of_interest', 'establishment']",4912,TRUE
71,POINT (114.1309585 22.353039),Daily Transport,98.57699916725875,22.353039,114.1309585,112217,4912,81.86666666666666,POINT (114.1309585 22.353039),1/31/2023 11:34,1/31/2023 12:56,1/31/2023,4912,112217,22.353039,114.1309585,71.5,71.5,71.5,71.5,0,POINT (114.1309585 22.353039),POINT (114.130285 22.352924),Lai Yiu Estate Lok Yiu House,"['transit_station', 'point_of_interest', 'establishment']",4912,TRUE
72,POINT (114.2016495 22.3269007),Daily Transport,34.85925053382653,22.3269007,114.2016495,112229,3287,54.78333333333333,POINT (114.2016495 22.3269007),3/2/2023 10:27,3/2/2023 11:22,3/2/2023,3287,112229,22.3269007,114.2016495,14.03899956,26.47312908787881,27.41600037,44.68999863,0,POINT (114.2016495 22.3269007),POINT (114.20238 22.32625),EMSD Headquarters; Shing Kai Road,"['transit_station', 'point_of_interest', 'establishment']",3287,TRUE
73,POINT (114.2016495 22.3269007),Daily Transport,34.85925053382653,22.3269007,114.2016495,112229,3287,54.78333333333333,POINT (114.2016495 22.3269007),3/2/2023 10:27,3/2/2023 11:22,3/2/2023,3287,112229,22.3269007,114.2016495,14.03899956,26.47312908787881,27.41600037,44.68999863,0,POINT (114.2016495 22.3269007),POINT (114.2026 22.32617),EMSD Headquarters; Shing Kai Road,"['transit_station', 'point_of_interest', 'establishment']",3287,TRUE
74,POINT (114.22776245 22.3212631),Daily Transport,45.47956419581718,22.3212631,114.2277625,112412,2183,36.38333333333333,POINT (114.22776245 22.3212631),8/16/2023 11:56,8/16/2023 12:33,8/16/2023,2183,112412,22.3212631,114.2277625,11.47500038,11.60550022125245,11.60550022125245,11.73600006,0,POINT (114.22776245 22.3212631),POINT (114.2271715 22.320933),秀雅道遊樂場,"['transit_station', 'point_of_interest', 'establishment']",2183,TRUE
75,POINT (114.22776245 22.3212631),Daily Transport,45.47956419581718,22.3212631,114.2277625,112412,2183,36.38333333333333,POINT (114.22776245 22.3212631),8/16/2023 11:56,8/16/2023 12:33,8/16/2023,2183,112412,22.3212631,114.2277625,11.47500038,11.60550022125245,11.60550022125245,11.73600006,0,POINT (114.22776245 22.3212631),POINT (114.226736 22.3208135),華峰園,"['transit_station', 'point_of_interest', 'establishment']",2183,TRUE
76,POINT (114.033452 22.450995),Daily Transport,98.32607598449724,22.450995,114.033452,112548,1870.0000000000002,31.16666666666667,POINT (114.033452 22.450995),5/2/2023 10:15,5/2/2023 10:46,5/2/2023,1870.0000000000002,112548,22.450995,114.033452,14.58835512,14.803443513799683,14.79020877637225,15.01857331,0,POINT (114.033452 22.450995),POINT (114.0338 22.451209),采葉庭,"['transit_station', 'point_of_interest', 'establishment']",1870.0000000000002,TRUE
77,POINT (114.033452 22.450995),Daily Transport,98.32607598449724,22.450995,114.033452,112548,1870.0000000000002,31.16666666666667,POINT (114.033452 22.450995),5/2/2023 10:15,5/2/2023 10:46,5/2/2023,1870.0000000000002,112548,22.450995,114.033452,14.58835512,14.803443513799683,14.79020877637225,15.01857331,0,POINT (114.033452 22.450995),POINT (114.0336682 22.4506245),Parcville,"['transit_station', 'point_of_interest', 'establishment']",1870.0000000000002,TRUE
78,POINT (114.033452 22.450995),Daily Transport,98.32607598449724,22.450995,114.033452,112548,1870.0000000000002,31.16666666666667,POINT (114.033452 22.450995),5/2/2023 10:15,5/2/2023 10:46,5/2/2023,1870.0000000000002,112548,22.450995,114.033452,14.58835512,14.803443513799683,14.79020877637225,15.01857331,0,POINT (114.033452 22.450995),POINT (114.0334442 22.4502939),Parcville,"['transit_station', 'point_of_interest', 'establishment']",1870.0000000000002,TRUE
79,POINT (113.975756 22.383533),Daily Transport,54.97249744804829,22.383533,113.975756,112784,7956.000000000001,132.60000000000002,POINT (113.975756 22.383533),1/3/2023 10:52,1/3/2023 13:04,1/3/2023,7956.000000000001,112784,22.383533,113.975756,6.419466651,20.717557491279507,20.717557491279507,35.01564833,0,POINT (113.975756 22.383533),POINT (113.975737 22.3846485),兆麟苑,"['transit_station', 'point_of_interest', 'establishment']",7956.000000000001,TRUE
80,POINT (113.975756 22.383533),Daily Transport,54.97249744804829,22.383533,113.975756,112784,7956.000000000001,132.60000000000002,POINT (113.975756 22.383533),1/3/2023 10:52,1/3/2023 13:04,1/3/2023,7956.000000000001,112784,22.383533,113.975756,6.419466651,20.717557491279507,20.717557491279507,35.01564833,0,POINT (113.975756 22.383533),POINT (113.976461 22.382593),恆福花園,"['transit_station', 'point_of_interest', 'establishment']",7956.000000000001,TRUE
81,POINT (113.975756 22.383533),Daily Transport,54.97249744804829,22.383533,113.975756,112784,7956.000000000001,132.60000000000002,POINT (113.975756 22.383533),1/3/2023 10:52,1/3/2023 13:04,1/3/2023,7956.000000000001,112784,22.383533,113.975756,6.419466651,20.717557491279507,20.717557491279507,35.01564833,0,POINT (113.975756 22.383533),POINT (113.97604 22.38286),Siu Lun Court - Hanford Garden,"['transit_station', 'point_of_interest', 'establishment']",7956.000000000001,TRUE
82,POINT (113.975756 22.383533),Daily Transport,54.97249744804829,22.383533,113.975756,112784,7956.000000000001,132.60000000000002,POINT (113.975756 22.383533),1/3/2023 10:52,1/3/2023 13:04,1/3/2023,7956.000000000001,112784,22.383533,113.975756,6.419466651,20.717557491279507,20.717557491279507,35.01564833,0,POINT (113.975756 22.383533),POINT (113.97635 22.382949),Siu Lun Court; Hoi Wing Road,"['transit_station', 'point_of_interest', 'establishment']",7956.000000000001,TRUE
83,POINT (113.975756 22.383533),Daily Transport,54.97249744804829,22.383533,113.975756,112784,7956.000000000001,132.60000000000002,POINT (113.975756 22.383533),1/3/2023 10:52,1/3/2023 13:04,1/3/2023,7956.000000000001,112784,22.383533,113.975756,6.419466651,20.717557491279507,20.717557491279507,35.01564833,0,POINT (113.975756 22.383533),POINT (113.97628 22.38289),Mouse Island Children's Playground; Hoi Wing Road,"['transit_station', 'point_of_interest', 'establishment']",7956.000000000001,TRUE
84,POINT (113.975756 22.383533),Daily Transport,54.97249744804829,22.383533,113.975756,112784,7956.000000000001,132.60000000000002,POINT (113.975756 22.383533),1/3/2023 10:52,1/3/2023 13:04,1/3/2023,7956.000000000001,112784,22.383533,113.975756,6.419466651,20.717557491279507,20.717557491279507,35.01564833,0,POINT (113.975756 22.383533),POINT (113.976368 22.382932),Mouse Island Children's Playground; Hoi Wing Road,"['transit_station', 'point_of_interest', 'establishment']",7956.000000000001,TRUE
85,POINT (114.1624786 22.4401378),Daily Transport,45.662021065577996,22.4401378,114.1624786,112941,5349,89.15,POINT (114.1624786 22.4401378),6/12/2023 19:10,6/12/2023 20:39,6/12/2023,5349,112941,22.4401378,114.1624786,9.31400013,9.31400013,9.31400013,9.31400013,0,POINT (114.1624786 22.4401378),POINT (114.162594 22.441526),Classical Gardens Phase 2,"['transit_station', 'point_of_interest', 'establishment']",5349,TRUE
86,POINT (114.1624786 22.4401378),Daily Transport,45.662021065577996,22.4401378,114.1624786,112941,5349,89.15,POINT (114.1624786 22.4401378),6/12/2023 19:10,6/12/2023 20:39,6/12/2023,5349,112941,22.4401378,114.1624786,9.31400013,9.31400013,9.31400013,9.31400013,0,POINT (114.1624786 22.4401378),POINT (114.162567 22.441647),Classical Gardens Phase 2,"['transit_station', 'point_of_interest', 'establishment']",5349,TRUE
87,POINT (114.1624786 22.4401378),Daily Transport,45.662021065577996,22.4401378,114.1624786,112941,5349,89.15,POINT (114.1624786 22.4401378),6/12/2023 19:10,6/12/2023 20:39,6/12/2023,5349,112941,22.4401378,114.1624786,9.31400013,9.31400013,9.31400013,9.31400013,0,POINT (114.1624786 22.4401378),POINT (114.161417 22.441324),Grand Dynasty View,"['transit_station', 'point_of_interest', 'establishment']",5349,TRUE
88,POINT (114.1624786 22.4401378),Daily Transport,45.662021065577996,22.4401378,114.1624786,112941,5349,89.15,POINT (114.1624786 22.4401378),6/12/2023 19:10,6/12/2023 20:39,6/12/2023,5349,112941,22.4401378,114.1624786,9.31400013,9.31400013,9.31400013,9.31400013,0,POINT (114.1624786 22.4401378),POINT (114.161421 22.441374),御峰豪園,"['transit_station', 'point_of_interest', 'establishment']",5349,TRUE
89,POINT (114.1624786 22.4401378),Daily Transport,45.662021065577996,22.4401378,114.1624786,112941,5349,89.15,POINT (114.1624786 22.4401378),6/12/2023 19:10,6/12/2023 20:39,6/12/2023,5349,112941,22.4401378,114.1624786,9.31400013,9.31400013,9.31400013,9.31400013,0,POINT (114.1624786 22.4401378),POINT (114.161425 22.441424),Classical Gardens Phase 1,"['transit_station', 'point_of_interest', 'establishment']",5349,TRUE
90,POINT (114.220078 22.471451),Daily Transport,70.29931466334331,22.471451,114.220078,113159,9329,155.48333333333332,POINT (114.220078 22.471451),4/1/2023 1:37,4/1/2023 4:13,4/1/2023,9329,113159,22.471451,114.220078,4.656421151,6.721708481327283,5.487792471398651,34.59057884,0,POINT (114.220078 22.471451),POINT (114.21959 22.4704785),汀角,"['transit_station', 'point_of_interest', 'establishment']",9329,TRUE
91,POINT (114.220078 22.471451),Daily Transport,70.29931466334331,22.471451,114.220078,113159,9329,155.48333333333332,POINT (114.220078 22.471451),4/1/2023 1:37,4/1/2023 4:13,4/1/2023,9329,113159,22.471451,114.220078,4.656421151,6.721708481327283,5.487792471398651,34.59057884,0,POINT (114.220078 22.471451),POINT (114.21969 22.4704355),汀角村,"['transit_station', 'point_of_interest', 'establishment']",9329,TRUE
92,POINT (114.220078 22.471451),Daily Transport,70.29931466334331,22.471451,114.220078,113159,9329,155.48333333333332,POINT (114.220078 22.471451),4/1/2023 1:37,4/1/2023 4:13,4/1/2023,9329,113159,22.471451,114.220078,4.656421151,6.721708481327283,5.487792471398651,34.59057884,0,POINT (114.220078 22.471451),POINT (114.219778 22.47045899999999),Ting Kok Tsuen,"['transit_station', 'point_of_interest', 'establishment']",9329,TRUE
93,POINT (114.220078 22.471451),Daily Transport,70.29931466334331,22.471451,114.220078,113159,9329,155.48333333333332,POINT (114.220078 22.471451),4/1/2023 1:37,4/1/2023 4:13,4/1/2023,9329,113159,22.471451,114.220078,4.656421151,6.721708481327283,5.487792471398651,34.59057884,0,POINT (114.220078 22.471451),POINT (114.219503 22.470469),Ting Kok,"['transit_station', 'point_of_interest', 'establishment']",9329,TRUE
94,POINT (114.220078 22.471451),Daily Transport,70.29931466334331,22.471451,114.220078,113159,9329,155.48333333333332,POINT (114.220078 22.471451),4/1/2023 1:37,4/1/2023 4:13,4/1/2023,9329,113159,22.471451,114.220078,4.656421151,6.721708481327283,5.487792471398651,34.59057884,0,POINT (114.220078 22.471451),POINT (114.21959 22.47032399999999),Ting Kok,"['transit_station', 'point_of_interest', 'establishment']",9329,TRUE
95,POINT (114.220078 22.471451),Daily Transport,70.29931466334331,22.471451,114.220078,113159,9329,155.48333333333332,POINT (114.220078 22.471451),4/1/2023 1:37,4/1/2023 4:13,4/1/2023,9329,113159,22.471451,114.220078,4.656421151,6.721708481327283,5.487792471398651,34.59057884,0,POINT (114.220078 22.471451),POINT (114.219583 22.470274),Ting Kok Tsuen,"['transit_station', 'point_of_interest', 'establishment']",9329,TRUE
96,POINT (114.138731 22.484984),Daily Transport,53.93007926414054,22.484984,114.138731,113630,15360.000000000002,256.00000000000006,POINT (114.138731 22.484984),1/7/2023 19:22,1/7/2023 23:38,1/7/2023,15360.000000000002,113630,22.484984,114.138731,1060.519804,1131.7701775032879,1060.57237,1414,0,POINT (114.138731 22.484984),POINT (114.139083 22.486115),Yan Fai House Yan Shing Court,"['transit_station', 'point_of_interest', 'establishment']",15360.000000000002,TRUE
97,POINT (114.138731 22.484984),Daily Transport,53.93007926414054,22.484984,114.138731,113630,15360.000000000002,256.00000000000006,POINT (114.138731 22.484984),1/7/2023 19:22,1/7/2023 23:38,1/7/2023,15360.000000000002,113630,22.484984,114.138731,1060.519804,1131.7701775032879,1060.57237,1414,0,POINT (114.138731 22.484984),POINT (114.1393937 22.4839132),Hong Ming House Wah Ming Estate,"['transit_station', 'point_of_interest', 'establishment']",15360.000000000002,TRUE
98,POINT (114.138731 22.484984),Daily Transport,53.93007926414054,22.484984,114.138731,113630,15360.000000000002,256.00000000000006,POINT (114.138731 22.484984),1/7/2023 19:22,1/7/2023 23:38,1/7/2023,15360.000000000002,113630,22.484984,114.138731,1060.519804,1131.7701775032879,1060.57237,1414,0,POINT (114.138731 22.484984),POINT (114.13923 22.48382),Cheong Shing Court,"['transit_station', 'point_of_interest', 'establishment']",15360.000000000002,TRUE
99,POINT (113.952137 22.295811),Daily Transport,99.27519563584735,22.295811,113.952137,113640,1878.0000000000002,31.300000000000004,POINT (113.952137 22.295811),1/23/2023 7:41,1/23/2023 8:12,1/23/2023,1878.0000000000002,113640,22.295811,113.952137,35,1585.151352,1585.151352,3135.302705,0,POINT (113.952137 22.295811),POINT (113.952068 22.295683),The Visionary; Ying Tung Road,"['transit_station', 'point_of_interest', 'establishment']",1878.0000000000002,TRUE
100,POINT (113.952137 22.295811),Daily Transport,99.27519563584735,22.295811,113.952137,113640,1878.0000000000002,31.300000000000004,POINT (113.952137 22.295811),1/23/2023 7:41,1/23/2023 8:12,1/23/2023,1878.0000000000002,113640,22.295811,113.952137,35,1585.151352,1585.151352,3135.302705,0,POINT (113.952137 22.295811),POINT (113.95195 22.29583),The Visionary; Ying Tung Road,"['transit_station', 'point_of_interest', 'establishment']",1878.0000000000002,TRUE
101,POINT (113.952137 22.295811),Daily Transport,99.27519563584735,22.295811,113.952137,113640,1878.0000000000002,31.300000000000004,POINT (113.952137 22.295811),1/23/2023 7:41,1/23/2023 8:12,1/23/2023,1878.0000000000002,113640,22.295811,113.952137,35,1585.151352,1585.151352,3135.302705,0,POINT (113.952137 22.295811),POINT (113.95211 22.29557999999999),The Visionary; Ying Tung Road,"['transit_station', 'point_of_interest', 'establishment']",1878.0000000000002,TRUE
102,POINT (113.952137 22.295811),Daily Transport,99.27519563584735,22.295811,113.952137,113640,1878.0000000000002,31.300000000000004,POINT (113.952137 22.295811),1/23/2023 7:41,1/23/2023 8:12,1/23/2023,1878.0000000000002,113640,22.295811,113.952137,35,1585.151352,1585.151352,3135.302705,0,POINT (113.952137 22.295811),POINT (113.951991 22.295602),The Visionary; Ying Tung Road,"['transit_station', 'point_of_interest', 'establishment']",1878.0000000000002,TRUE
103,POINT (113.952137 22.295811),Daily Transport,99.27519563584735,22.295811,113.952137,113640,1878.0000000000002,31.300000000000004,POINT (113.952137 22.295811),1/23/2023 7:41,1/23/2023 8:12,1/23/2023,1878.0000000000002,113640,22.295811,113.952137,35,1585.151352,1585.151352,3135.302705,0,POINT (113.952137 22.295811),POINT (113.951888 22.2959718),The Visionary,"['transit_station', 'point_of_interest', 'establishment']",1878.0000000000002,TRUE
104,POINT (114.1738967 22.3806986),Daily Transport,24.12346254802065,22.3806986,114.1738967,113854,4918,81.96666666666667,POINT (114.1738967 22.3806986),1/8/2023 8:49,1/8/2023 10:11,1/8/2023,4918,113854,22.3806986,114.1738967,12.39500046,16.047391559766684,14.22700024,39.86100006,0,POINT (114.1738967 22.3806986),POINT (114.173904 22.380185),Mei Chung Court,"['transit_station', 'point_of_interest', 'establishment']",4918,TRUE
105,POINT (114.1738967 22.3806986),Daily Transport,24.12346254802065,22.3806986,114.1738967,113854,4918,81.96666666666667,POINT (114.1738967 22.3806986),1/8/2023 8:49,1/8/2023 10:11,1/8/2023,4918,113854,22.3806986,114.1738967,12.39500046,16.047391559766684,14.22700024,39.86100006,0,POINT (114.1738967 22.3806986),POINT (114.1738 22.38011999999999),Mei Chung Court; Mei Tin Road,"['transit_station', 'point_of_interest', 'establishment']",4918,TRUE
106,POINT (114.128056 22.347579),Daily Transport,91.12539540915755,22.347579,114.128056,211626,3166,52.766666666666666,POINT (114.128056 22.347579),1/4/2023 5:16,1/4/2023 6:09,1/4/2023,3166,211626,22.347579,114.128056,35,40,35,100,0,POINT (114.128056 22.347579),POINT (114.1284065 22.3475255),祖堯邨啟恆樓,"['transit_station', 'point_of_interest', 'establishment']",3166,TRUE
107,POINT (114.128056 22.347579),Daily Transport,91.12539540915755,22.347579,114.128056,211626,3166,52.766666666666666,POINT (114.128056 22.347579),1/4/2023 5:16,1/4/2023 6:09,1/4/2023,3166,211626,22.347579,114.128056,35,40,35,100,0,POINT (114.128056 22.347579),POINT (114.127507 22.3478565),悅麗苑麗華閣,"['transit_station', 'point_of_interest', 'establishment']",3166,TRUE
108,POINT (114.128056 22.347579),Daily Transport,91.12539540915755,22.347579,114.128056,211626,3166,52.766666666666666,POINT (114.128056 22.347579),1/4/2023 5:16,1/4/2023 6:09,1/4/2023,3166,211626,22.347579,114.128056,35,40,35,100,0,POINT (114.128056 22.347579),POINT (114.127759 22.3470125),祖堯邨啟謙樓,"['transit_station', 'point_of_interest', 'establishment']",3166,TRUE
109,POINT (114.128056 22.347579),Daily Transport,91.12539540915755,22.347579,114.128056,211626,3166,52.766666666666666,POINT (114.128056 22.347579),1/4/2023 5:16,1/4/2023 6:09,1/4/2023,3166,211626,22.347579,114.128056,35,40,35,100,0,POINT (114.128056 22.347579),POINT (114.128399 22.3486905),祖堯邨啟勉樓,"['transit_station', 'point_of_interest', 'establishment']",3166,TRUE
110,POINT (114.128056 22.347579),Daily Transport,91.12539540915755,22.347579,114.128056,211626,3166,52.766666666666666,POINT (114.128056 22.347579),1/4/2023 5:16,1/4/2023 6:09,1/4/2023,3166,211626,22.347579,114.128056,35,40,35,100,0,POINT (114.128056 22.347579),POINT (114.128371 22.34746),Cho Yiu Chuen Kai Hang Lau,"['transit_station', 'point_of_interest', 'establishment']",3166,TRUE
111,POINT (114.128056 22.347579),Daily Transport,91.12539540915755,22.347579,114.128056,211626,3166,52.766666666666666,POINT (114.128056 22.347579),1/4/2023 5:16,1/4/2023 6:09,1/4/2023,3166,211626,22.347579,114.128056,35,40,35,100,0,POINT (114.128056 22.347579),POINT (114.128442 22.347591),Cho Yiu Chuen Kai Hang Lau,"['transit_station', 'point_of_interest', 'establishment']",3166,TRUE
112,POINT (114.128056 22.347579),Daily Transport,91.12539540915755,22.347579,114.128056,211626,3166,52.766666666666666,POINT (114.128056 22.347579),1/4/2023 5:16,1/4/2023 6:09,1/4/2023,3166,211626,22.347579,114.128056,35,40,35,100,0,POINT (114.128056 22.347579),POINT (114.12757 22.347891),Yuet Lai Court Lai Wah House,"['transit_station', 'point_of_interest', 'establishment']",3166,TRUE
113,POINT (114.128056 22.347579),Daily Transport,91.12539540915755,22.347579,114.128056,211626,3166,52.766666666666666,POINT (114.128056 22.347579),1/4/2023 5:16,1/4/2023 6:09,1/4/2023,3166,211626,22.347579,114.128056,35,40,35,100,0,POINT (114.128056 22.347579),POINT (114.127783 22.34706),Cho Yiu Chuen Kai Him Lau,"['transit_station', 'point_of_interest', 'establishment']",3166,TRUE
114,POINT (114.128056 22.347579),Daily Transport,91.12539540915755,22.347579,114.128056,211626,3166,52.766666666666666,POINT (114.128056 22.347579),1/4/2023 5:16,1/4/2023 6:09,1/4/2023,3166,211626,22.347579,114.128056,35,40,35,100,0,POINT (114.128056 22.347579),POINT (114.127444 22.347822),Yuet Lai Court Lai Wah House,"['transit_station', 'point_of_interest', 'establishment']",3166,TRUE
115,POINT (114.1288 22.363422),Daily Transport,42.15793465726522,22.363422,114.1288,212266,6651,110.85,POINT (114.1288 22.363422),1/13/2023 14:04,1/13/2023 15:55,1/13/2023,6651,212266,22.363422,114.1288,27.35407575,27.354075749522693,27.35407575,27.35407575,0,POINT (114.1288 22.363422),POINT (114.129235 22.36392),葵盛東邨盛豐樓,"['transit_station', 'point_of_interest', 'establishment']",6651,TRUE
116,POINT (114.1288 22.363422),Daily Transport,42.15793465726522,22.363422,114.1288,212266,6651,110.85,POINT (114.1288 22.363422),1/13/2023 14:04,1/13/2023 15:55,1/13/2023,6651,212266,22.363422,114.1288,27.35407575,27.354075749522693,27.35407575,27.35407575,0,POINT (114.1288 22.363422),POINT (114.1298585 22.3634365),馮鎰社會服務大樓,"['transit_station', 'point_of_interest', 'establishment']",6651,TRUE
117,POINT (114.1288 22.363422),Daily Transport,42.15793465726522,22.363422,114.1288,212266,6651,110.85,POINT (114.1288 22.363422),1/13/2023 14:04,1/13/2023 15:55,1/13/2023,6651,212266,22.363422,114.1288,27.35407575,27.354075749522693,27.35407575,27.35407575,0,POINT (114.1288 22.363422),POINT (114.128221 22.3625735),葵盛東邨盛樂樓,"['transit_station', 'point_of_interest', 'establishment']",6651,TRUE
118,POINT (114.10954 22.343857),Daily Transport,48.63575130589011,22.343857,114.10954,212352,2323,38.71666666666667,POINT (114.10954 22.343857),1/23/2023 10:12,1/23/2023 10:50,1/23/2023,2323,212352,22.343857,114.10954,51,67.72727272727273,66,82,0,POINT (114.10954 22.343857),POINT (114.1092925 22.3444525),藍澄灣,"['transit_station', 'point_of_interest', 'establishment']",2323,TRUE
119,POINT (114.10954 22.343857),Daily Transport,48.63575130589011,22.343857,114.10954,212352,2323,38.71666666666667,POINT (114.10954 22.343857),1/23/2023 10:12,1/23/2023 10:50,1/23/2023,2323,212352,22.343857,114.10954,51,67.72727272727273,66,82,0,POINT (114.10954 22.343857),POINT (114.109376 22.344352),Rambler Crest,"['transit_station', 'point_of_interest', 'establishment']",2323,TRUE
120,POINT (114.213342 22.399203),Daily Transport,74.31370704587476,22.399203,114.213342,321794,4655,77.58333333333333,POINT (114.213342 22.399203),1/5/2023 5:59,1/5/2023 7:16,1/5/2023,4655,321794,22.399203,114.213342,35,35,35,35,0,POINT (114.213342 22.399203),POINT (114.212597 22.399234),沙田醫院,"['transit_station', 'point_of_interest', 'establishment']",4655,TRUE
121,POINT (114.213342 22.399203),Daily Transport,74.31370704587476,22.399203,114.213342,321794,4655,77.58333333333333,POINT (114.213342 22.399203),1/5/2023 5:59,1/5/2023 7:16,1/5/2023,4655,321794,22.399203,114.213342,35,35,35,35,0,POINT (114.213342 22.399203),POINT (114.21294 22.39976),Shatin Hospital; A Kung Kok Street,"['transit_station', 'point_of_interest', 'establishment']",4655,TRUE
122,POINT (114.213342 22.399203),Daily Transport,74.31370704587476,22.399203,114.213342,321794,4655,77.58333333333333,POINT (114.213342 22.399203),1/5/2023 5:59,1/5/2023 7:16,1/5/2023,4655,321794,22.399203,114.213342,35,35,35,35,0,POINT (114.213342 22.399203),POINT (114.213014 22.399852),Sha Tin Hospital,"['transit_station', 'point_of_interest', 'establishment']",4655,TRUE
123,POINT (114.213342 22.399203),Daily Transport,74.31370704587476,22.399203,114.213342,321794,4655,77.58333333333333,POINT (114.213342 22.399203),1/5/2023 5:59,1/5/2023 7:16,1/5/2023,4655,321794,22.399203,114.213342,35,35,35,35,0,POINT (114.213342 22.399203),POINT (114.212379 22.399143),Sha Tin Hospital,"['transit_station', 'point_of_interest', 'establishment']",4655,TRUE
124,POINT (114.213342 22.399203),Daily Transport,74.31370704587476,22.399203,114.213342,321794,4655,77.58333333333333,POINT (114.213342 22.399203),1/5/2023 5:59,1/5/2023 7:16,1/5/2023,4655,321794,22.399203,114.213342,35,35,35,35,0,POINT (114.213342 22.399203),POINT (114.212418 22.398869),Sha Tin Hospital,"['transit_station', 'point_of_interest', 'establishment']",4655,TRUE
125,POINT (114.213342 22.399203),Daily Transport,74.31370704587476,22.399203,114.213342,321794,4655,77.58333333333333,POINT (114.213342 22.399203),1/5/2023 5:59,1/5/2023 7:16,1/5/2023,4655,321794,22.399203,114.213342,35,35,35,35,0,POINT (114.213342 22.399203),POINT (114.21216 22.39861),Shatin Hospital; A Kung Kok Street,"['transit_station', 'point_of_interest', 'establishment']",4655,TRUE
126,POINT (114.2865745 22.302880000000002),Daily Transport,100,22.302880000000002,114.2865745,322936,15492.000000000002,258.20000000000005,POINT (114.2865745 22.302880000000002),1/22/2023 9:40,1/22/2023 13:59,1/22/2023,15492.000000000002,322936,22.302880000000002,114.2865745,20,30,30,40,0,POINT (114.2865745 22.302880000000002),POINT (114.286337 22.301929),Leung Fai Tin,"['transit_station', 'point_of_interest', 'establishment']",15492.000000000002,TRUE
127,POINT (114.2865745 22.302880000000002),Daily Transport,100,22.302880000000002,114.2865745,322936,15492.000000000002,258.20000000000005,POINT (114.2865745 22.302880000000002),1/22/2023 9:40,1/22/2023 13:59,1/22/2023,15492.000000000002,322936,22.302880000000002,114.2865745,20,30,30,40,0,POINT (114.2865745 22.302880000000002),POINT (114.2861435 22.3017505),兩塊田,"['transit_station', 'point_of_interest', 'establishment']",15492.000000000002,TRUE
128,POINT (114.2865745 22.302880000000002),Daily Transport,100,22.302880000000002,114.2865745,322936,15492.000000000002,258.20000000000005,POINT (114.2865745 22.302880000000002),1/22/2023 9:40,1/22/2023 13:59,1/22/2023,15492.000000000002,322936,22.302880000000002,114.2865745,20,30,30,40,0,POINT (114.2865745 22.302880000000002),POINT (114.286174 22.301775),Leung Fai Tin,"['transit_station', 'point_of_interest', 'establishment']",15492.000000000002,TRUE
129,POINT (114.2865745 22.302880000000002),Daily Transport,100,22.302880000000002,114.2865745,322936,15492.000000000002,258.20000000000005,POINT (114.2865745 22.302880000000002),1/22/2023 9:40,1/22/2023 13:59,1/22/2023,15492.000000000002,322936,22.302880000000002,114.2865745,20,30,30,40,0,POINT (114.2865745 22.302880000000002),POINT (114.285831 22.301936),Leung Fai Tin,"['transit_station', 'point_of_interest', 'establishment']",15492.000000000002,TRUE
130,POINT (114.2865745 22.302880000000002),Daily Transport,100,22.302880000000002,114.2865745,322936,15492.000000000002,258.20000000000005,POINT (114.2865745 22.302880000000002),1/22/2023 9:40,1/22/2023 13:59,1/22/2023,15492.000000000002,322936,22.302880000000002,114.2865745,20,30,30,40,0,POINT (114.2865745 22.302880000000002),POINT (114.28628 22.301739),Leung Fai Tin,"['transit_station', 'point_of_interest', 'establishment']",15492.000000000002,TRUE
131,POINT (114.1278077 22.3466844),Daily Transport,31.330001954309132,22.3466844,114.1278077,323248,32501.000000000004,541.6833333333334,POINT (114.1278077 22.3466844),5/2/2023 13:56,5/2/2023 22:58,5/2/2023,32501.000000000004,323248,22.3466844,114.1278077,13.32299995,14.521333326373185,14.41800022,16.84700012,0,POINT (114.1278077 22.3466844),POINT (114.127759 22.3470125),祖堯邨啟謙樓,"['transit_station', 'point_of_interest', 'establishment']",32501.000000000004,TRUE
132,POINT (114.27054050000001 22.3175765),Daily Transport,77.83884564335185,22.3175765,114.27054050000001,323781,3478,57.96666666666667,POINT (114.27054050000001 22.3175765),5/10/2023 15:33,5/10/2023 16:31,5/10/2023,3478,323781,22.3175765,114.27054050000001,35,35.666666666666664,35,39,0,POINT (114.27054050000001 22.3175765),POINT (114.270364 22.317629),將軍澳醫院,"['transit_station', 'point_of_interest', 'establishment']",3478,TRUE
